COLORS,PRODUCTS,REGIONS,time,unit_retail,unit_cost,units_sold,units_returned,income_$,return_$
Green,Tape Dispensers,Western,9,8.25,4.33,8237,7566,67955.25,62419.5
Green,Tape Dispensers,Western,10,8.25,4.33,5557,2121,45845.25,17498.25
Green,Tape Dispensers,Western,11,8.25,4.33,2035,465,16788.75,3836.25
Green,Tape Dispensers,Western,12,8.25,4.33,7530,2578,62122.5,21268.5
Red,Staplers,Western,1,9.58,3.12,2569,1334,24611.02,12779.72
Red,Staplers,Western,2,9.58,3.12,9796,8342,93845.68,79916.36
Red,Staplers,Western,3,9.58,3.12,1830,1149,17531.4,11007.42
Red,Staplers,Western,4,9.58,3.12,1757,1355,16832.06,12980.9
Red,Staplers,Western,5,9.58,3.12,2137,1160,20472.46,11112.8
Red,Staplers,Western,6,9.58,3.12,5557,788,53236.06,7549.04
Red,Staplers,Western,7,9.58,3.12,9907,201,94909.06,1925.58
Red,Staplers,Western,8,9.58,3.12,7353,3030,70441.74,29027.4
Red,Staplers,Western,9,9.58,3.12,121,97,1159.18,929.26
Red,Staplers,Western,10,9.58,3.12,595,263,5700.1,2519.54
Red,Staplers,Western,11,9.58,3.12,4926,3437,47191.08,32926.46
Red,Staplers,Western,12,9.58,3.12,3651,197,34976.58,1887.26
Blue,Staplers,Western,1,7.87,1.67,4024,3059,31668.88,24074.33
Blue,Staplers,Western,2,7.87,1.67,2934,619,23090.58,4871.53
Blue,Staplers,Western,3,7.87,1.67,7035,839,55365.45,6602.93
Blue,Staplers,Western,4,7.87,1.67,4775,828,37579.25,6516.36
Blue,Staplers,Western,5,7.87,1.67,3019,800,23759.53,6296.0
Blue,Staplers,Western,6,7.87,1.67,6333,2018,49840.71,15881.66
Blue,Staplers,Western,7,7.87,1.67,7733,568,60858.71,4470.16
Blue,Staplers,Western,8,7.87,1.67,1129,273,8885.23,2148.51
Blue,Staplers,Western,9,7.87,1.67,5245,1077,41278.15,8475.99
Blue,Staplers,Western,10,7.87,1.67,757,3,5957.59,23.61
Blue,Staplers,Western,11,7.87,1.67,9233,2778,72663.71,21862.86
Blue,Staplers,Western,12,7.87,1.67,330,182,2597.1,1432.34
Yellow,Staplers,Western,1,8.02,2.65,8573,5007,68755.46,40156.14
Yellow,Staplers,Western,2,8.02,2.65,5794,1241,46467.88,9952.82
Yellow,Staplers,Western,3,8.02,2.65,1463,1338,11733.26,10730.76
Yellow,Staplers,Western,4,8.02,2.65,82,59,657.64,473.18
Yellow,Staplers,Western,5,8.02,2.65,146,26,1170.92,208.52
Yellow,Staplers,Western,6,8.02,2.65,2910,1020,23338.2,8180.4
Yellow,Staplers,Western,7,8.02,2.65,8651,6238,69381.02,50028.76
Yellow,Staplers,Western,8,8.02,2.65,8098,3300,64945.96,26466.0
Yellow,Staplers,Western,9,8.02,2.65,5304,3199,42538.08,25655.98
Yellow,Staplers,Western,10,8.02,2.65,1208,762,9688.16,6111.24
Yellow,Staplers,Western,11,8.02,2.65,110,72,882.2,577.44
Yellow,Staplers,Western,12,8.02,2.65,7428,5616,59572.56,45040.32
Green,Staplers,Western,1,6.66,1.03,9088,7628,60526.08,50802.48
Green,Staplers,Western,2,6.66,1.03,90,11,599.4,73.26
Green,Staplers,Western,3,6.66,1.03,4410,3031,29370.6,20186.46
Green,Staplers,Western,4,6.66,1.03,4259,543,28364.94,3616.38
Green,Staplers,Western,5,6.66,1.03,6994,554,46580.04,3689.64
Green,Staplers,Western,6,6.66,1.03,4022,1555,26786.52,10356.3
Green,Staplers,Western,7,6.66,1.03,6580,6467,43822.8,43070.22
Green,Staplers,Western,8,6.66,1.03,5041,3306,33573.06,22017.96
Green,Staplers,Western,9,6.66,1.03,7817,4553,52061.22,30322.98
Green,Staplers,Western,10,6.66,1.03,1370,312,9124.2,2077.92
Green,Staplers,Western,11,6.66,1.03,6620,4921,44089.2,32773.86
Green,Staplers,Western,12,6.66,1.03,4874,1602,32460.84,10669.32
Red,Erasers,Western,1,5.89,2.76,5383,1196,31705.87,7044.44
Red,Erasers,Western,2,5.89,2.76,7040,5571,41465.6,32813.19
Red,Erasers,Western,3,5.89,2.76,8484,7748,49970.76,45635.72
Red,Erasers,Western,4,5.89,2.76,1063,316,6261.07,1861.24
Red,Erasers,Western,5,5.89,2.76,6908,3705,40688.12,21822.45
Red,Erasers,Western,6,5.89,2.76,6730,2556,39639.7,15054.84
Red,Erasers,Western,7,5.89,2.76,1481,994,8723.09,5854.66
Red,Erasers,Western,8,5.89,2.76,7931,3051,46713.59,17970.39
Red,Erasers,Western,9,5.89,2.76,5263,234,30999.07,1378.26
Red,Erasers,Western,10,5.89,2.76,7361,7331,43356.29,43179.59
Red,Erasers,Western,11,5.89,2.76,7244,2806,42667.16,16527.34
Red,Erasers,Western,12,5.89,2.76,9821,8121,57845.69,47832.69
Blue,Erasers,Western,1,5.09,3.45,6108,4233,31089.72,21545.97
Blue,Erasers,Western,2,5.09,3.45,5587,2697,28437.83,13727.73
Blue,Erasers,Western,3,5.09,3.45,6290,474,32016.1,2412.66
Blue,Erasers,Western,4,5.09,3.45,8717,6263,44369.53,31878.67
Blue,Erasers,Western,5,5.09,3.45,994,4,5059.46,20.36
Blue,Erasers,Western,6,5.09,3.45,2557,1044,13015.13,5313.96
Blue,Erasers,Western,7,5.09,3.45,5167,4552,26300.03,23169.68
Blue,Erasers,Western,8,5.09,3.45,2245,951,11427.05,4840.59
Blue,Erasers,Western,9,5.09,3.45,4678,133,23811.02,676.97
Blue,Erasers,Western,10,5.09,3.45,8970,584,45657.3,2972.56
Blue,Erasers,Western,11,5.09,3.45,9807,1099,49917.63,5593.91
Blue,Erasers,Western,12,5.09,3.45,5674,5203,28880.66,26483.27
Yellow,Erasers,Western,1,7.4,1.08,5642,574,41750.8,4247.6
Yellow,Erasers,Western,2,7.4,1.08,783,17,5794.2,125.8
Yellow,Erasers,Western,3,7.4,1.08,4373,4286,32360.2,31716.4
Yellow,Erasers,Western,4,7.4,1.08,286,100,2116.4,740.0
Yellow,Erasers,Western,5,7.4,1.08,5154,1293,38139.6,9568.2
Yellow,Erasers,Western,6,7.4,1.08,8986,8268,66496.4,61183.2
Yellow,Erasers,Western,7,7.4,1.08,8426,1792,62352.4,13260.8
Yellow,Erasers,Western,8,7.4,1.08,1523,1250,11270.2,9250.0
Yellow,Erasers,Western,9,7.4,1.08,177,44,1309.8,325.6
Yellow,Erasers,Western,10,7.4,1.08,5886,1853,43556.4,13712.2
Yellow,Erasers,Western,11,7.4,1.08,3515,3051,26011.0,22577.4
Yellow,Erasers,Western,12,7.4,1.08,5442,669,40270.8,4950.6
Green,Erasers,Western,1,8.96,2.69,8492,5765,76088.32,51654.4
Green,Erasers,Western,2,8.96,2.69,9580,7315,85836.8,65542.4
Green,Erasers,Western,3,8.96,2.69,8825,2835,79072.0,25401.6
Green,Erasers,Western,4,8.96,2.69,8936,7831,80066.56,70165.76
Green,Erasers,Western,5,8.96,2.69,9778,3850,87610.88,34496.0
Green,Erasers,Western,6,8.96,2.69,6875,1924,61600.0,17239.04
Green,Erasers,Western,7,8.96,2.69,266,1,2383.36,8.96
Green,Erasers,Western,8,8.96,2.69,3728,459,33402.88,4112.64
Green,Erasers,Western,9,8.96,2.69,9644,2335,86410.24,20921.6
Green,Erasers,Western,10,8.96,2.69,9011,2930,80738.56,26252.8
Green,Erasers,Western,11,8.96,2.69,8846,4688,79260.16,42004.48
Green,Erasers,Western,12,8.96,2.69,9233,8028,82727.68,71930.88
Red,Calendars,Western,1,5.11,2.86,9262,2074,47328.82,10598.14
Red,Calendars,Western,2,5.11,2.86,6939,6052,35458.29,30925.72
Red,Calendars,Western,3,5.11,2.86,5701,2769,29132.11,14149.59
Red,Calendars,Western,4,5.11,2.86,3055,1596,15611.05,8155.56
Red,Calendars,Western,5,5.11,2.86,8705,640,44482.55,3270.4
Red,Calendars,Western,6,5.11,2.86,2522,2028,12887.42,10363.08
Red,Calendars,Western,7,5.11,2.86,2643,568,13505.73,2902.48
Red,Calendars,Western,8,5.11,2.86,246,16,1257.06,81.76
Red,Calendars,Western,9,5.11,2.86,9451,2849,48294.61,14558.39
Red,Calendars,Western,10,5.11,2.86,8144,1748,41615.84,8932.28
Red,Calendars,Western,11,5.11,2.86,565,206,2887.15,1052.66
Red,Calendars,Western,12,5.11,2.86,1538,419,7859.18,2141.09
Blue,Calendars,Western,1,5.61,3.71,2374,1219,13318.14,6838.59
Blue,Calendars,Western,2,5.61,3.71,9494,8411,53261.34,47185.71
Blue,Calendars,Western,3,5.61,3.71,66,15,370.26,84.15
Blue,Calendars,Western,4,5.61,3.71,7104,5960,39853.44,33435.6
Blue,Calendars,Western,5,5.61,3.71,4266,505,23932.26,2833.05
Blue,Calendars,Western,6,5.61,3.71,7259,2699,40722.99,15141.39
Blue,Calendars,Western,7,5.61,3.71,3685,2526,20672.85,14170.86
Blue,Calendars,Western,8,5.61,3.71,5458,431,30619.38,2417.91
Blue,Calendars,Western,9,5.61,3.71,3012,2976,16897.32,16695.36
Blue,Calendars,Western,10,5.61,3.71,7441,5768,41744.01,32358.48
Blue,Calendars,Western,11,5.61,3.71,3133,776,17576.13,4353.36
Blue,Calendars,Western,12,5.61,3.71,2235,1937,12538.35,10866.57
Yellow,Calendars,Western,1,6.92,2.13,7005,1710,48474.6,11833.2
Yellow,Calendars,Western,2,6.92,2.13,7522,6968,52052.24,48218.56
Yellow,Calendars,Western,3,6.92,2.13,3058,1947,21161.36,13473.24
Yellow,Calendars,Western,4,6.92,2.13,6084,4807,42101.28,33264.44
Yellow,Calendars,Western,5,6.92,2.13,2475,1827,17127.0,12642.84
Yellow,Calendars,Western,6,6.92,2.13,2802,1214,19389.84,8400.88
Yellow,Calendars,Western,7,6.92,2.13,9370,7494,64840.4,51858.48
Yellow,Calendars,Western,8,6.92,2.13,475,312,3287.0,2159.04
Yellow,Calendars,Western,9,6.92,2.13,1495,949,10345.4,6567.08
Yellow,Calendars,Western,10,6.92,2.13,5134,762,35527.28,5273.04
Yellow,Calendars,Western,11,6.92,2.13,4006,657,27721.52,4546.44
Yellow,Calendars,Western,12,6.92,2.13,2287,817,15826.04,5653.64
Green,Calendars,Western,1,6.72,4.98,4879,3349,32786.88,22505.28
Green,Calendars,Western,2,6.72,4.98,5123,1664,34426.56,11182.08
Green,Calendars,Western,3,6.72,4.98,1767,150,11874.24,1008.0
Green,Calendars,Western,4,6.72,4.98,813,26,5463.36,174.72
Green,Calendars,Western,5,6.72,4.98,736,663,4945.92,4455.36
Green,Calendars,Western,6,6.72,4.98,6181,1950,41536.32,13104.0
Green,Calendars,Western,7,6.72,4.98,305,240,2049.6,1612.8
Green,Calendars,Western,8,6.72,4.98,9776,2827,65694.72,18997.44
Green,Calendars,Western,9,6.72,4.98,3449,2583,23177.28,17357.76
Green,Calendars,Western,10,6.72,4.98,6438,910,43263.36,6115.2
Green,Calendars,Western,11,6.72,4.98,931,368,6256.32,2472.96
Green,Calendars,Western,12,6.72,4.98,1316,1159,8843.52,7788.48
Red,Binder Rings,Western,1,8.23,7.06,4304,3327,35421.92,27381.21
Red,Binder Rings,Western,2,8.23,7.06,2975,2515,24484.25,20698.45
Red,Binder Rings,Western,3,8.23,7.06,9591,7916,78933.93,65148.68
Red,Binder Rings,Western,4,8.23,7.06,1008,52,8295.84,427.96
Red,Binder Rings,Western,5,8.23,7.06,7990,4196,65757.7,34533.08
Red,Binder Rings,Western,6,8.23,7.06,7198,4137,59239.54,34047.51
Red,Binder Rings,Western,7,8.23,7.06,6851,6046,56383.73,49758.58
Red,Binder Rings,Western,8,8.23,7.06,6221,4171,51198.83,34327.33
Red,Binder Rings,Western,9,8.23,7.06,1825,1429,15019.75,11760.67
Red,Binder Rings,Western,10,8.23,7.06,2139,1586,17603.97,13052.78
Red,Binder Rings,Western,11,8.23,7.06,6772,4726,55733.56,38894.98
Red,Binder Rings,Western,12,8.23,7.06,5421,2520,44614.83,20739.6
Blue,Binder Rings,Western,1,7.3,5.38,2505,2424,18286.5,17695.2
Blue,Binder Rings,Western,2,7.3,5.38,1396,446,10190.8,3255.8
Blue,Binder Rings,Western,3,7.3,5.38,4855,3885,35441.5,28360.5
Blue,Binder Rings,Western,4,7.3,5.38,3362,2127,24542.6,15527.1
Blue,Binder Rings,Western,5,7.3,5.38,5319,2288,38828.7,16702.4
Blue,Binder Rings,Western,6,7.3,5.38,1376,1011,10044.8,7380.3
Blue,Binder Rings,Western,7,7.3,5.38,5396,1095,39390.8,7993.5
Blue,Binder Rings,Western,8,7.3,5.38,8088,6784,59042.4,49523.2
Blue,Binder Rings,Western,9,7.3,5.38,6486,2722,47347.8,19870.6
Blue,Binder Rings,Western,10,7.3,5.38,1877,632,13702.1,4613.6
Blue,Binder Rings,Western,11,7.3,5.38,6543,3846,47763.9,28075.8
Blue,Binder Rings,Western,12,7.3,5.38,9217,1463,67284.1,10679.9
Yellow,Binder Rings,Western,1,7.26,6.26,3833,2809,27827.58,20393.34
Yellow,Binder Rings,Western,2,7.26,6.26,9515,557,69078.9,4043.82
Yellow,Binder Rings,Western,3,7.26,6.26,5996,3405,43530.96,24720.3
Yellow,Binder Rings,Western,4,7.26,6.26,43,34,312.18,246.84
Yellow,Binder Rings,Western,5,7.26,6.26,9232,606,67024.32,4399.56
Yellow,Binder Rings,Western,6,7.26,6.26,7459,3521,54152.34,25562.46
Yellow,Binder Rings,Western,7,7.26,6.26,2608,1081,18934.08,7848.06
Yellow,Binder Rings,Western,8,7.26,6.26,859,738,6236.34,5357.88
Yellow,Binder Rings,Western,9,7.26,6.26,8282,2654,60127.32,19268.04
Yellow,Binder Rings,Western,10,7.26,6.26,7536,3430,54711.36,24901.8
Yellow,Binder Rings,Western,11,7.26,6.26,1264,1108,9176.64,8044.08
Yellow,Binder Rings,Western,12,7.26,6.26,3062,42,22230.12,304.92
Green,Binder Rings,Western,1,9.05,2.7,3263,2994,29530.15,27095.7
Green,Binder Rings,Western,2,9.05,2.7,631,551,5710.55,4986.55
Green,Binder Rings,Western,3,9.05,2.7,5557,1875,50290.85,16968.75
Green,Binder Rings,Western,4,9.05,2.7,6357,5920,57530.85,53576.0
Green,Binder Rings,Western,5,9.05,2.7,527,97,4769.35,877.85
Green,Binder Rings,Western,6,9.05,2.7,427,124,3864.35,1122.2
Green,Binder Rings,Western,7,9.05,2.7,2058,1874,18624.9,16959.7
Green,Binder Rings,Western,8,9.05,2.7,5471,821,49512.55,7430.05
Green,Binder Rings,Western,9,9.05,2.7,3849,3117,34833.45,28208.85
Green,Binder Rings,Western,10,9.05,2.7,2743,1554,24824.15,14063.7
Green,Binder Rings,Western,11,9.05,2.7,768,615,6950.4,5565.75
Green,Binder Rings,Western,12,9.05,2.7,5491,5003,49693.55,45277.15
Red,Pens,Western,1,7.24,3.34,7022,4240,50839.28,30697.6
Red,Pens,Western,2,7.24,3.34,8632,4377,62495.68,31689.48
Red,Pens,Western,3,7.24,3.34,3437,1670,24883.88,12090.8
Red,Pens,Western,4,7.24,3.34,840,579,6081.6,4191.96
Red,Pens,Western,5,7.24,3.34,568,449,4112.32,3250.76
Red,Pens,Western,6,7.24,3.34,5157,997,37336.68,7218.28
Red,Pens,Western,7,7.24,3.34,2537,1780,18367.88,12887.2
Red,Pens,Western,8,7.24,3.34,31,13,224.44,94.12
Red,Pens,Western,9,7.24,3.34,4140,3375,29973.6,24435.0
Red,Pens,Western,10,7.24,3.34,1197,1113,8666.28,8058.12
Red,Pens,Western,11,7.24,3.34,4047,1615,29300.28,11692.6
Red,Pens,Western,12,7.24,3.34,2700,2239,19548.0,16210.36
Blue,Pens,Western,1,7.01,4.35,6305,2914,44198.05,20427.14
Blue,Pens,Western,2,7.01,4.35,5381,1256,37720.81,8804.56
Blue,Pens,Western,3,7.01,4.35,1242,210,8706.42,1472.1
Blue,Pens,Western,4,7.01,4.35,1816,529,12730.16,3708.29
Blue,Pens,Western,5,7.01,4.35,4092,873,28684.92,6119.73
Blue,Pens,Western,6,7.01,4.35,2748,1867,19263.48,13087.67
Blue,Pens,Western,7,7.01,4.35,4689,143,32869.89,1002.43
Blue,Pens,Western,8,7.01,4.35,2143,2026,15022.43,14202.26
Blue,Pens,Western,9,7.01,4.35,1159,962,8124.59,6743.62
Blue,Pens,Western,10,7.01,4.35,6123,5254,42922.23,36830.54
Blue,Pens,Western,11,7.01,4.35,4630,3904,32456.3,27367.04
Blue,Pens,Western,12,7.01,4.35,5101,1893,35758.01,13269.93
Yellow,Pens,Western,1,9.39,7.32,4882,2760,45841.98,25916.4
Yellow,Pens,Western,2,9.39,7.32,6928,4260,65053.92,40001.4
Yellow,Pens,Western,3,9.39,7.32,2314,1620,21728.46,15211.8
Yellow,Pens,Western,4,9.39,7.32,3490,410,32771.1,3849.9
Yellow,Pens,Western,5,9.39,7.32,5829,4479,54734.31,42057.81
Yellow,Pens,Western,6,9.39,7.32,9601,8842,90153.39,83026.38
Yellow,Pens,Western,7,9.39,7.32,580,23,5446.2,215.97
Yellow,Pens,Western,8,9.39,7.32,1605,1036,15070.95,9728.04
Yellow,Pens,Western,9,9.39,7.32,3520,1122,33052.8,10535.58
Yellow,Pens,Western,10,9.39,7.32,4104,2865,38536.56,26902.35
Yellow,Pens,Western,11,9.39,7.32,6728,3560,63175.92,33428.4
Yellow,Pens,Western,12,9.39,7.32,9883,567,92801.37,5324.13
Green,Pens,Western,1,7.12,5.54,6983,5971,49718.96,42513.52
Green,Pens,Western,2,7.12,5.54,6792,4273,48359.04,30423.76
Green,Pens,Western,3,7.12,5.54,6253,3651,44521.36,25995.12
Green,Pens,Western,4,7.12,5.54,4428,3578,31527.36,25475.36
Green,Pens,Western,5,7.12,5.54,923,596,6571.76,4243.52
Green,Pens,Western,6,7.12,5.54,1963,1707,13976.56,12153.84
Green,Pens,Western,7,7.12,5.54,3203,1756,22805.36,12502.72
Green,Pens,Western,8,7.12,5.54,9395,7794,66892.4,55493.28
Green,Pens,Western,9,7.12,5.54,7861,6568,55970.32,46764.16
Green,Pens,Western,10,7.12,5.54,1709,1634,12168.08,11634.08
Green,Pens,Western,11,7.12,5.54,4443,230,31634.16,1637.6
Green,Pens,Western,12,7.12,5.54,6433,1649,45802.96,11740.88
Red,Pencils,Western,1,6.5,1.21,9916,3719,64454.0,24173.5
Red,Pencils,Western,2,6.5,1.21,4164,2820,27066.0,18330.0
Red,Pencils,Western,3,6.5,1.21,8878,7747,57707.0,50355.5
Red,Pencils,Western,4,6.5,1.21,1233,364,8014.5,2366.0
Red,Pencils,Western,5,6.5,1.21,5894,5422,38311.0,35243.0
Red,Pencils,Western,6,6.5,1.21,2614,1534,16991.0,9971.0
Red,Pencils,Western,7,6.5,1.21,7620,2910,49530.0,18915.0
Red,Pencils,Western,8,6.5,1.21,3554,1746,23101.0,11349.0
Red,Pencils,Western,9,6.5,1.21,2538,1228,16497.0,7982.0
Red,Pencils,Western,10,6.5,1.21,1416,95,9204.0,617.5
Red,Pencils,Western,11,6.5,1.21,9753,7588,63394.5,49322.0
Red,Pencils,Western,12,6.5,1.21,338,37,2197.0,240.5
Blue,Pencils,Western,1,5.73,3.46,3854,3715,22083.42,21286.95
Blue,Pencils,Western,2,5.73,3.46,3026,489,17338.98,2801.97
Blue,Pencils,Western,3,5.73,3.46,4634,2047,26552.82,11729.31
Blue,Pencils,Western,4,5.73,3.46,7296,7239,41806.08,41479.47
Blue,Pencils,Western,5,5.73,3.46,5258,1276,30128.34,7311.48
Blue,Pencils,Western,6,5.73,3.46,3560,3457,20398.8,19808.61
Blue,Pencils,Western,7,5.73,3.46,8101,557,46418.73,3191.61
Blue,Pencils,Western,8,5.73,3.46,4292,2965,24593.16,16989.45
Blue,Pencils,Western,9,5.73,3.46,4835,2453,27704.55,14055.69
Blue,Pencils,Western,10,5.73,3.46,8507,6552,48745.11,37542.96
Blue,Pencils,Western,11,5.73,3.46,6764,1805,38757.72,10342.65
Blue,Pencils,Western,12,5.73,3.46,7824,7764,44831.52,44487.72
Yellow,Pencils,Western,1,8.09,3.61,3419,2555,27659.71,20669.95
Yellow,Pencils,Western,2,8.09,3.61,940,552,7604.6,4465.68
Yellow,Pencils,Western,3,8.09,3.61,9033,5513,73076.97,44600.17
Yellow,Pencils,Western,4,8.09,3.61,7424,4361,60060.16,35280.49
Yellow,Pencils,Western,5,8.09,3.61,5324,482,43071.16,3899.38
Yellow,Pencils,Western,6,8.09,3.61,2422,1222,19593.98,9885.98
Yellow,Pencils,Western,7,8.09,3.61,2733,36,22109.97,291.24
Yellow,Pencils,Western,8,8.09,3.61,535,104,4328.15,841.36
Yellow,Pencils,Western,9,8.09,3.61,5113,821,41364.17,6641.89
Yellow,Pencils,Western,10,8.09,3.61,9548,3796,77243.32,30709.64
Yellow,Pencils,Western,11,8.09,3.61,1630,7,13186.7,56.63
Yellow,Pencils,Western,12,8.09,3.61,1444,412,11681.96,3333.08
Green,Pencils,Western,1,7.35,5.4,1353,228,9944.55,1675.8
Green,Pencils,Western,2,7.35,5.4,6825,4757,50163.75,34963.95
Green,Pencils,Western,3,7.35,5.4,7916,5813,58182.6,42725.55
Green,Pencils,Western,4,7.35,5.4,4341,2695,31906.35,19808.25
Green,Pencils,Western,5,7.35,5.4,6102,3256,44849.7,23931.6
Green,Pencils,Western,6,7.35,5.4,4186,2143,30767.1,15751.05
Green,Pencils,Western,7,7.35,5.4,354,166,2601.9,1220.1
Green,Pencils,Western,8,7.35,5.4,3853,3113,28319.55,22880.55
Green,Pencils,Western,9,7.35,5.4,1803,504,13252.05,3704.4
Green,Pencils,Western,10,7.35,5.4,7589,4662,55779.15,34265.7
Green,Pencils,Western,11,7.35,5.4,4223,3647,31039.05,26805.45
Green,Pencils,Western,12,7.35,5.4,1243,30,9136.05,220.5
Red,Notebooks,Western,1,5.3,4.23,3588,2302,19016.4,12200.6
Red,Notebooks,Western,2,5.3,4.23,5516,1527,29234.8,8093.1
Red,Notebooks,Western,3,5.3,4.23,5109,3441,27077.7,18237.3
Red,Notebooks,Western,4,5.3,4.23,2463,2379,13053.9,12608.7
Red,Notebooks,Western,5,5.3,4.23,6724,5487,35637.2,29081.1
Red,Notebooks,Western,6,5.3,4.23,8392,2098,44477.6,11119.4
Red,Notebooks,Western,7,5.3,4.23,4988,1117,26436.4,5920.1
Red,Notebooks,Western,8,5.3,4.23,4032,2091,21369.6,11082.3
Red,Notebooks,Western,9,5.3,4.23,6472,264,34301.6,1399.2
Red,Notebooks,Western,10,5.3,4.23,495,385,2623.5,2040.5
Red,Notebooks,Western,11,5.3,4.23,2896,73,15348.8,386.9
Red,Notebooks,Western,12,5.3,4.23,9661,6788,51203.3,35976.4
Blue,Notebooks,Western,1,5.72,1.5,4485,1506,25654.2,8614.32
Blue,Notebooks,Western,2,5.72,1.5,6641,2569,37986.52,14694.68
Blue,Notebooks,Western,3,5.72,1.5,6083,2647,34794.76,15140.84
Blue,Notebooks,Western,4,5.72,1.5,4131,1366,23629.32,7813.52
Blue,Notebooks,Western,5,5.72,1.5,6992,4383,39994.24,25070.76
Blue,Notebooks,Western,6,5.72,1.5,9464,4750,54134.08,27170.0
Blue,Notebooks,Western,7,5.72,1.5,6768,6489,38712.96,37117.08
Blue,Notebooks,Western,8,5.72,1.5,8029,3979,45925.88,22759.88
Blue,Notebooks,Western,9,5.72,1.5,6210,3063,35521.2,17520.36
Blue,Notebooks,Western,10,5.72,1.5,2688,325,15375.36,1859.0
Blue,Notebooks,Western,11,5.72,1.5,2926,1090,16736.72,6234.8
Blue,Notebooks,Western,12,5.72,1.5,2682,2433,15341.04,13916.76
Yellow,Notebooks,Western,1,5.72,4.05,1469,909,8402.68,5199.48
Yellow,Notebooks,Western,2,5.72,4.05,1227,155,7018.44,886.6
Yellow,Notebooks,Western,3,5.72,4.05,5228,4268,29904.16,24412.96
Yellow,Notebooks,Western,4,5.72,4.05,9542,2555,54580.24,14614.6
Yellow,Notebooks,Western,5,5.72,4.05,5238,4635,29961.36,26512.2
Yellow,Notebooks,Western,6,5.72,4.05,8966,4416,51285.52,25259.52
Yellow,Notebooks,Western,7,5.72,4.05,1574,232,9003.28,1327.04
Yellow,Notebooks,Western,8,5.72,4.05,9584,1552,54820.48,8877.44
Yellow,Notebooks,Western,9,5.72,4.05,9053,8482,51783.16,48517.04
Yellow,Notebooks,Western,10,5.72,4.05,4456,1755,25488.32,10038.6
Yellow,Notebooks,Western,11,5.72,4.05,2173,1986,12429.56,11359.92
Yellow,Notebooks,Western,12,5.72,4.05,7182,4959,41081.04,28365.48
Green,Notebooks,Western,1,8.14,1.84,7830,2661,63736.2,21660.54
Green,Notebooks,Western,2,8.14,1.84,2070,1587,16849.8,12918.18
Green,Notebooks,Western,3,8.14,1.84,5570,2882,45339.8,23459.48
Green,Notebooks,Western,4,8.14,1.84,7517,7389,61188.38,60146.46
Green,Notebooks,Western,5,8.14,1.84,7743,5896,63028.02,47993.44
Green,Notebooks,Western,6,8.14,1.84,1786,1474,14538.04,11998.36
Green,Notebooks,Western,7,8.14,1.84,7708,6898,62743.12,56149.72
Green,Notebooks,Western,8,8.14,1.84,4337,593,35303.18,4827.02
Green,Notebooks,Western,9,8.14,1.84,4102,2977,33390.28,24232.78
Green,Notebooks,Western,10,8.14,1.84,5108,2248,41579.12,18298.72
Green,Notebooks,Western,11,8.14,1.84,4080,1053,33211.2,8571.42
Green,Notebooks,Western,12,8.14,1.84,845,573,6878.3,4664.22
Red,Paperclips,Western,1,5.5,3.06,4442,1895,24431.0,10422.5
Red,Paperclips,Western,2,5.5,3.06,1393,23,7661.5,126.5
Red,Paperclips,Western,3,5.5,3.06,9910,9672,54505.0,53196.0
Red,Paperclips,Western,4,5.5,3.06,3848,150,21164.0,825.0
Red,Paperclips,Western,5,5.5,3.06,9733,3740,53531.5,20570.0
Red,Paperclips,Western,6,5.5,3.06,4059,1436,22324.5,7898.0
Red,Paperclips,Western,7,5.5,3.06,9377,5805,51573.5,31927.5
Red,Paperclips,Western,8,5.5,3.06,3030,2829,16665.0,15559.5
Red,Paperclips,Western,9,5.5,3.06,6051,5659,33280.5,31124.5
Red,Paperclips,Western,10,5.5,3.06,1323,45,7276.5,247.5
Red,Paperclips,Western,11,5.5,3.06,1414,787,7777.0,4328.5
Red,Paperclips,Western,12,5.5,3.06,7282,3526,40051.0,19393.0
Blue,Paperclips,Western,1,5.06,4.45,7026,6917,35551.56,35000.02
Blue,Paperclips,Western,2,5.06,4.45,9810,9612,49638.6,48636.72
Blue,Paperclips,Western,3,5.06,4.45,101,76,511.06,384.56
Blue,Paperclips,Western,4,5.06,4.45,8699,4623,44016.94,23392.38
Blue,Paperclips,Western,5,5.06,4.45,827,625,4184.62,3162.5
Blue,Paperclips,Western,6,5.06,4.45,804,217,4068.24,1098.02
Blue,Paperclips,Western,7,5.06,4.45,7514,6249,38020.84,31619.94
Blue,Paperclips,Western,8,5.06,4.45,4413,1931,22329.78,9770.86
Blue,Paperclips,Western,9,5.06,4.45,8944,2544,45256.64,12872.64
Blue,Paperclips,Western,10,5.06,4.45,4954,3460,25067.24,17507.6
Blue,Paperclips,Western,11,5.06,4.45,9108,5102,46086.48,25816.12
Blue,Paperclips,Western,12,5.06,4.45,7703,656,38977.18,3319.36
Yellow,Paperclips,Western,1,7.03,4.69,1757,165,12351.71,1159.95
Yellow,Paperclips,Western,2,7.03,4.69,7126,1924,50095.78,13525.72
Yellow,Paperclips,Western,3,7.03,4.69,7528,86,52921.84,604.58
Yellow,Paperclips,Western,4,7.03,4.69,1348,186,9476.44,1307.58
Yellow,Paperclips,Western,5,7.03,4.69,1303,760,9160.09,5342.8
Yellow,Paperclips,Western,6,7.03,4.69,8910,524,62637.3,3683.72
Yellow,Paperclips,Western,7,7.03,4.69,5934,3147,41716.02,22123.41
